date,count,change,change_in_percentage
2014-01-08 05:00:00,1.0,,
2014-02-01 00:00:00,1.0,0.0,0.0
2014-03-01 00:00:00,1.0,0.0,0.0
2014-04-01 00:00:00,1.0,0.0,0.0
2014-05-01 00:00:00,1.0,0.0,0.0
2014-06-01 00:00:00,1.0,0.0,0.0
2014-07-01 00:00:00,1.0,0.0,0.0
2014-08-01 00:00:00,1.0,0.0,0.0
2014-09-01 00:00:00,1.0,0.0,0.0
2014-10-01 00:00:00,1.0,0.0,0.0
2014-11-01 00:00:00,1.0,0.0,0.0
2014-12-01 00:00:00,1.0,0.0,0.0
2015-01-01 00:00:00,1.0,0.0,0.0
2015-02-01 00:00:00,1.0,0.0,0.0
2015-03-01 00:00:00,1.0,0.0,0.0
2015-04-01 00:00:00,1.0,0.0,0.0
2015-05-01 00:00:00,1.0,0.0,0.0
2015-06-01 00:00:00,1.0,0.0,0.0
2015-07-01 00:00:00,1.0,0.0,0.0
2015-08-01 00:00:00,1.0,0.0,0.0
2015-09-01 00:00:00,1.0,0.0,0.0
2015-10-01 00:00:00,1.0,0.0,0.0
2015-11-01 00:00:00,1.0,0.0,0.0
2015-12-01 00:00:00,1.0,0.0,0.0
2016-01-01 00:00:00,1.0,0.0,0.0
2016-02-01 00:00:00,1.0,0.0,0.0
2016-03-01 00:00:00,1.0,0.0,0.0
2016-04-01 00:00:00,1.0,0.0,0.0
2016-05-01 00:00:00,1.0,0.0,0.0
2016-06-01 00:00:00,1.0,0.0,0.0
2016-07-01 00:00:00,1.0,0.0,0.0
2016-08-01 00:00:00,1.0,0.0,0.0
2016-09-01 00:00:00,2.0,1.0,50.0
