date,count,change,change_in_percentage
2013-12-08 22:41:59,79.0,,
2014-01-01 00:00:00,79.0,0.0,0.0
2014-02-01 00:00:00,79.0,0.0,0.0
2014-03-01 00:00:00,79.0,0.0,0.0
2014-04-01 00:00:00,79.0,0.0,0.0
2014-05-01 00:00:00,79.0,0.0,0.0
2014-06-01 00:00:00,80.0,1.0,1.25
2014-07-01 00:00:00,80.0,0.0,0.0
2014-08-01 00:00:00,80.0,0.0,0.0
2014-09-01 00:00:00,80.0,0.0,0.0
2014-10-01 00:00:00,82.0,2.0,2.4390243902439024
2014-11-01 00:00:00,84.0,2.0,2.380952380952381
2014-12-01 00:00:00,84.0,0.0,0.0
2015-01-01 00:00:00,85.0,1.0,1.1764705882352942
2015-02-01 00:00:00,85.0,0.0,0.0
2015-03-01 00:00:00,85.0,0.0,0.0
2015-04-01 00:00:00,85.0,0.0,0.0
2015-05-01 00:00:00,85.0,0.0,0.0
2015-06-01 00:00:00,86.0,1.0,1.1627906976744187
2015-07-01 00:00:00,87.0,1.0,1.1494252873563218
2015-08-01 00:00:00,88.0,1.0,1.1363636363636365
2015-09-01 00:00:00,88.0,0.0,0.0
2015-10-01 00:00:00,88.0,0.0,0.0
2015-11-01 00:00:00,90.0,2.0,2.2222222222222223
2015-12-01 00:00:00,90.0,0.0,0.0
2016-01-01 00:00:00,90.0,0.0,0.0
2016-02-01 00:00:00,90.0,0.0,0.0
2016-03-01 00:00:00,90.0,0.0,0.0
2016-04-01 00:00:00,90.0,0.0,0.0
2016-05-01 00:00:00,90.0,0.0,0.0
2016-06-01 00:00:00,91.0,1.0,1.098901098901099
2016-07-01 00:00:00,92.0,1.0,1.0869565217391304
2016-08-01 00:00:00,92.0,0.0,0.0
2016-09-01 00:00:00,92.0,0.0,0.0
2016-10-01 00:00:00,94.0,2.0,2.127659574468085
2016-11-01 00:00:00,99.0,5.0,5.05050505050505
