date,count,change,change_in_percentage
2014-12-17 05:00:00,2.0,,
2015-01-01 00:00:00,2.0,0.0,0.0
2015-02-01 00:00:00,2.0,0.0,0.0
2015-03-01 00:00:00,2.0,0.0,0.0
2015-04-01 00:00:00,2.0,0.0,0.0
2015-05-01 00:00:00,2.0,0.0,0.0
2015-06-01 00:00:00,2.0,0.0,0.0
2015-07-01 00:00:00,2.0,0.0,0.0
2015-08-01 00:00:00,2.0,0.0,0.0
2015-09-01 00:00:00,2.0,0.0,0.0
2015-10-01 00:00:00,2.0,0.0,0.0
2015-11-01 00:00:00,2.0,0.0,0.0
2015-12-01 00:00:00,2.0,0.0,0.0
2016-01-01 00:00:00,3.0,1.0,33.33333333333333
2016-02-01 00:00:00,3.0,0.0,0.0
2016-03-01 00:00:00,3.0,0.0,0.0
2016-04-01 00:00:00,3.0,0.0,0.0
2016-05-01 00:00:00,4.0,1.0,25.0
